id,name,depth,is_leaf,products,full_path,measured_need,measured_n,share_net_content,share_pack_count,share_colour,share_flavour,share_material,share_garment_size,share_scent,share_model_code,inferred_verdict,inferred_node,inferred_n,inferred_attrs,inferred_flagged_ancestor,inferred_tier
894,SERUM WAJAH,4,true,99,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN WAJAH > SERUM WAJAH,net_content,1,0.99,0.02,0.152,0.0,0.0,0.0,0.02,0.04,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Perawatan Wajah > Serum Wajah,20,Bahan aktif | Kelompok usia | Fungsi kosmetik | Jenis dispenser | Keharuman | Tingkat keharuman | Asal bahan | Bahan | Jenis pelembap | Jenis kemasan | Sertifikasi & standar produk | Bentuk produk | Tingkat SPF | Area target serum | Efek perawatan kulit | Fitur perawatan kulit | Cocok untuk jenis kulit | Jenis kelamin sasaran | Tekstur | Tingkat perlindungan UVA,False,exact-raw
1583,KAIN KESET,7,true,99,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA > KAIN UNTUK LAP & PEL > KAIN KESET,,0,0.0,0.111,0.01,0.0,0.071,0.0,0.0,0.081,UNMAPPED,,0,,,
45,PERALATAN UMUM,2,false,98,Alat dan Buku Tulis > PERALATAN UMUM,model_code,1,0.0,0.102,0.194,0.031,0.071,0.0,0.0,0.255,UNMAPPED,,0,,,
46,KARTU UCAPAN,2,true,97,Alat dan Buku Tulis > KARTU UCAPAN,,0,0.0,0.062,0.031,0.0,0.021,0.01,0.0,0.113,EXACT,Seni & Hiburan > Pesta & Perayaan > Pemberian Hadiah > Kartu Ucapan & Catatan > Kartu Ucapan,13,Ukuran baterai | Jenis baterai | Ukuran kartu | Jenis perayaan | Warna | Bahan hiasan/trim | Jenis pesan internal | Gaya barang | Bahan | Pola | Desain personalisasi | Hubungan penerima | Tema,False,exact-raw
939,KAMPER / KAPUR BARUS (CAMPHOR/NAPHTALENE BALL),4,false,97,Perawatan Diri & Rumah Tangga > Rumah Tangga > ANTI HAMA & SERANGGA > KAMPER / KAPUR BARUS (CAMPHOR/NAPHTALENE BALL),net_content|pack_count,2,0.866,0.32,0.062,0.01,0.0,0.0,0.124,0.052,UNMAPPED,,0,,,
1529,BASKOM AIR,6,true,97,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > BASKOM AIR,,0,0.021,0.0,0.155,0.01,0.041,0.0,0.0,0.144,UNMAPPED,,0,,,
268,RICE COOKER,3,true,96,Elektronik > ALAT ELEKTRONIK DAPUR > RICE COOKER,colour|model_code|net_content,3,0.354,0.0,0.292,0.0,0.021,0.073,0.0,0.375,UNMAPPED,,0,,,
406,PAKAIAN TIDUR WANITA,3,false,96,Fashion > FASHION WANITA > PAKAIAN TIDUR WANITA,,0,0.01,0.0,0.01,0.0,0.042,0.177,0.0,0.135,AMBIGUOUS,,0,,,fuzzy-stripped
969,KERAN AIR KAMAR MANDI,4,true,96,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > KERAN AIR > KERAN AIR KAMAR MANDI,,0,0.0,0.0,0.135,0.01,0.052,0.0,0.0,0.031,FUZZY,Perkakas > Perpipaan > Perlengkapan Perpipaan > Keran > Keran Wastafel Kamar Mandi,3,Warna | Bahan | Pola,False,fuzzy-raw
70,MAINAN BAYI & BALITA,2,true,95,Mainan dan Alat Lainnya > MAINAN BAYI & BALITA,model_code|pack_count,2,0.011,0.337,0.063,0.0,0.105,0.0,0.0,0.789,FUZZY,Bayi & Balita,0,,True,fuzzy-raw
88,KACANG DAN SNACK LAINNYA,3,false,94,Makanan dan Minuman > MAKANAN KECIL  > KACANG DAN SNACK LAINNYA,flavour|net_content,2,0.915,0.0,0.064,0.245,0.011,0.0,0.0,0.0,UNMAPPED,,0,,,
160,KUAS CAT,3,true,94,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > KUAS CAT,,0,0.011,0.043,0.149,0.0,0.0,0.0,0.0,0.0,EXACT,Perkakas > Peralatan > Alat Cat > Kuas Cat,5,Kandungan Alkohol/Pelarut | Bahan bulu sikat | Warna | Desain kuas cat | Pola,False,exact-raw
198,TALI PLASTIK TWIST TIE (CABLE TIE NYLON),3,true,94,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > TALI PLASTIK TWIST TIE (CABLE TIE NYLON),colour|pack_count,2,0.0,0.287,0.574,0.0,0.011,0.0,0.0,0.011,UNMAPPED,,0,,,
653,ROTI,4,false,94,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SEREAL & SARAPAN > ROTI,colour|flavour|net_content,3,0.383,0.043,0.372,0.394,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1107,KABEL DATA,4,true,94,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN & SUKU CADANG GADGET > KABEL DATA,model_code,1,0.0,0.0,0.043,0.0,0.011,0.0,0.0,0.638,UNMAPPED,,0,,,
1325,JUS BUAH,5,true,94,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > JUS BUAH & SAYURAN > JUS BUAH,colour|flavour|net_content,3,0.766,0.011,0.223,0.298,0.0,0.0,0.0,0.011,EXACT,"Makanan, Minuman & Tembakau > Minuman > Minuman Berperisa Buah > Jus Buah",6,Informasi alergen | Preferensi diet | Suplemen makanan | Rasa | Jenis kemasan | Inklusi tekstur,False,exact-raw
360,KOTAK KADO,3,true,93,Alat dan Buku Tulis > PERALATAN UMUM > KOTAK KADO,,0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
117,ROKOK,3,true,92,Makanan dan Minuman > ROKOK & LAINNYA > ROKOK,colour,1,0.011,0.0,0.283,0.087,0.0,0.0,0.011,0.011,EXACT,"Makanan, Minuman & Tembakau > Produk Tembakau > Rokok",4,Jenis filter rokok | Ukuran rokok | Deskripsi kekuatan rokok | Jenis tembakau,True,exact-raw
171,TANG,3,true,92,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > TANG,,0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.011,EXACT,Perkakas > Peralatan > Tang,3,Warna | Bahan perangkat keras | Pola,True,exact-raw
176,LEM MATERIAL,3,true,92,Perbaikan Rumah > MATERIAL PERBAIKAN RUMAH > LEM MATERIAL,colour|net_content,2,0.522,0.011,0.217,0.0,0.12,0.0,0.0,0.109,UNMAPPED,,0,,,
906,SUN BLOCK / SUN SCREEN,3,true,92,Perawatan Diri & Rumah Tangga > Perawatan Diri > SUN BLOCK / SUN SCREEN,net_content,1,0.935,0.0,0.152,0.0,0.0,0.0,0.12,0.163,UNMAPPED,,0,,,
532,BISKUIT SEASONAL ,4,true,90,"Makanan dan Minuman > MAKANAN KECIL  > COOKIES, BISKUIT DAN LAIN LAIN > BISKUIT SEASONAL ",flavour|net_content,2,0.911,0.156,0.167,0.2,0.011,0.0,0.0,0.056,UNMAPPED,,0,,,
799,BEDAK ANAK & BAYI,4,true,90,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > BEDAK ANAK & BAYI,net_content|scent,2,1.0,0.0,0.056,0.033,0.0,0.0,0.278,0.022,UNMAPPED,,0,,,
801,COLOGNE ANAK & BAYI,4,true,90,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI > COLOGNE ANAK & BAYI,net_content,1,0.989,0.0,0.089,0.089,0.0,0.0,0.122,0.011,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Parfum & Cologne > Cologne,15,Kelompok usia | Kandungan Alkohol/Pelarut | Jenis dispenser | Keharuman | Format set hadiah | Bahan | Acara | Keluarga olfaktori | Jenis kemasan | Sertifikasi & standar produk | Bentuk produk | Aroma | Musim | Cocok untuk jenis kulit | Jenis kelamin sasaran,False,exact-stripped
1175,BATIK LENGAN PENDEK PRIA,4,true,90,Fashion > FASHION PRIA > BATIK PRIA > BATIK LENGAN PENDEK PRIA,model_code,1,0.0,0.0,0.0,0.0,0.033,0.044,0.0,0.233,UNMAPPED,,0,,,
1178,JEANS PRIA,4,true,90,Fashion > FASHION PRIA > BAWAHAN PRIA > JEANS PRIA,colour|garment_size|model_code,3,0.0,0.0,0.289,0.0,0.056,0.622,0.0,0.433,EXACT,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Celana Bayi & Anak > Jeans,8,Fitur pakaian bayi/balita | Warna | Kain | Jenis panjang celana | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,False,exact-stripped
1087,MOUSE,4,true,88,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > MOUSE,colour|model_code,2,0.0,0.0,0.318,0.0,0.0,0.0,0.011,0.659,UNMAPPED,,0,,,
1672,TEMPAT PENYIMPANAN MAKANAN,7,false,88,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN MAKANAN & MINUMAN > TEMPAT PENYIMPANAN MAKANAN,material|model_code|net_content,3,0.318,0.17,0.125,0.057,0.239,0.0,0.034,0.648,FUZZY,Rumah & Taman > Dapur & Ruang Makan > Penyimpanan Makanan,6,Jenis penutupan | Warna | Fitur penyimpanan makanan | Bahan penyimpanan makanan | Pola | Bentuk,True,fuzzy-raw
357,KALKULATOR,3,true,87,Alat dan Buku Tulis > PERALATAN UMUM > KALKULATOR,model_code,1,0.023,0.0,0.149,0.0,0.0,0.0,0.0,0.575,EXACT,Perlengkapan Kantor > Perlengkapan Kantor > Kalkulator,0,,True,exact-raw
624,MINYAK GORENG,4,true,86,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MINYAK > MINYAK GORENG,net_content,1,0.326,0.0,0.0,0.0,0.0,0.0,0.058,0.023,EXACT,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Minyak Goreng",4,Informasi alergen | Preferensi diet | Metode pengolahan minyak | Persyaratan penyimpanan,True,exact-raw
408,JAM TANGAN PRIA,3,true,85,Fashion > JAM TANGAN > JAM TANGAN PRIA,colour|model_code,2,0.012,0.0,0.471,0.024,0.024,0.0,0.024,0.259,EXACT,Busana dan Aksesori > Perhiasan > Jam Tangan,14,Kelompok usia | Warna tali | Pola tali | Warna casing | Bahan wadah | Pola casing | Bahan kristal | Warna pelat jam | Pola pelat jam | Jenis kelamin sasaran | Layar jam tangan | Fitur jam tangan | Bahan jam tangan | Pergerakan jam,True,exact-stripped
1890,CETAKAN MAKANAN,7,true,85,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > CETAKAN MAKANAN,,0,0.0,0.176,0.035,0.0,0.024,0.0,0.0,0.0,UNMAPPED,,0,,,
277,BATERAI,3,true,84,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > BATERAI,model_code,1,0.0,0.048,0.179,0.0,0.0,0.0,0.0,0.417,EXACT,Elektronik > Aksesori Elektronik > Daya > Baterai,12,Fitur baterai | Ukuran baterai | Teknologi baterai | Jenis baterai | Warna | Teknologi baterai yang kompatibel | Gender konektor | Jenis konektor | Bahan | Pola | Jenis steker | Sertifikasi & standar produk,True,exact-raw
463,PEWARNA KUKU,3,true,84,Kosmetik dan Alat Kecantikan > MAKE UP KUKU > PEWARNA KUKU,,0,0.024,0.012,0.0,0.0,0.024,0.012,0.0,0.143,UNMAPPED,,0,,,
551,PERMEN JELLY,4,true,84,Makanan dan Minuman > MAKANAN KECIL  > PERMEN MARSHMALLOW DAN LAIN LAIN > PERMEN JELLY,net_content,1,0.976,0.06,0.143,0.19,0.0,0.0,0.012,0.012,UNMAPPED,,0,,,
597,MAKANAN BEKU LAINNYA,4,true,84,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MAKANAN BEKU > MAKANAN BEKU LAINNYA,flavour|net_content|pack_count,3,0.786,0.226,0.107,0.238,0.024,0.0,0.0,0.071,EXACT,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Makanan Ikan > Makanan Beku,4,Jenis ikan | Jenis kemasan | Rasa makanan hewan peliharaan | Cocok untuk jenis ikan,False,exact-raw
309,STABILO,3,true,83,Alat dan Buku Tulis > ALAT TULIS > STABILO,colour|model_code,2,0.0,0.072,0.554,0.024,0.0,0.0,0.012,0.349,EXACT,Perlengkapan Kantor > Peralatan Kantor > Alat Tulis & Gambar > Spidol & Stabilo > Stabilo,4,Kandungan Alkohol/Pelarut | Warna | Desain ujung spidol | Pola,False,exact-raw
403,GAUN,3,false,83,Fashion > FASHION WANITA > GAUN,,0,0.0,0.0,0.012,0.0,0.012,0.012,0.0,0.157,UNMAPPED,,0,,,
1350,ROTI LAINNYA,5,true,83,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SEREAL & SARAPAN > ROTI > ROTI LAINNYA,flavour|net_content,2,0.301,0.048,0.169,0.325,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
445,SEPATU SNEAKERS WANITA,3,true,82,Fashion > SEPATU WANITA > SEPATU SNEAKERS WANITA,colour|garment_size,2,0.024,0.0,0.854,0.0,0.037,0.951,0.0,0.061,UNMAPPED,,0,,,
1298,SERAGAM PRAMUKA,4,true,82,Fashion > SERAGAM & ATRIBUT SEKOLAH > SERAGAM SEKOLAH > SERAGAM PRAMUKA,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNMAPPED,,0,,,
1322,SUSU KESEHATAN,5,true,82,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > SUSU > SUSU KESEHATAN,colour|flavour|net_content,3,0.951,0.171,0.354,0.537,0.0,0.0,0.0,0.098,UNMAPPED,,0,,,
528,TEH KEMASAN BOTOL,4,true,81,"Makanan dan Minuman > COKLAT, KOPI & TEH > TEH INSTAN > TEH KEMASAN BOTOL",flavour|net_content,2,0.951,0.0,0.198,0.556,0.0,0.0,0.025,0.136,UNMAPPED,,0,,,
882,VITAMIN RAMBUT,4,true,81,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN RAMBUT > VITAMIN RAMBUT,flavour|net_content|pack_count|scent,4,0.988,0.309,0.086,0.21,0.0,0.0,0.235,0.012,UNMAPPED,,0,,,
918,ALAT CUKUR,4,true,81,Perawatan Diri & Rumah Tangga > Perawatan Diri > PENCUKUR & PERONTOK RAMBUT > ALAT CUKUR,colour|model_code|pack_count,3,0.0,0.284,0.333,0.0,0.0,0.0,0.0,0.21,UNMAPPED,,0,,,
1004,OLI MOTOR,4,true,81,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Motor > PERAWATAN MOTOR > OLI MOTOR",net_content,1,0.593,0.0,0.049,0.0,0.0,0.0,0.0,0.049,AMBIGUOUS,,0,,,fuzzy-raw
1194,ATASAN MUSLIM WANITA,4,true,81,Fashion > FASHION WANITA > BAJU MUSLIM WANITA > ATASAN MUSLIM WANITA,colour,1,0.0,0.0,0.481,0.012,0.012,0.086,0.0,0.136,UNMAPPED,,0,,,
1461,PAKAIAN RENANG WANITA,5,true,81,Fashion > PAKAIAN OLAHRAGA > PAKAIAN OLAHRAGA WANITA > PAKAIAN DALAM OLAHRAGA WANITA > PAKAIAN RENANG WANITA,model_code,1,0.198,0.012,0.025,0.0,0.0,0.185,0.0,0.58,EXACT,Busana dan Aksesori > Pakaian > Pakaian Renang,11,Kelompok usia | Warna | Tingkat cakupan | Kain | Jenis pelapis | Pola | Ukuran | Jenis ukuran | Jenis panjang lengan | Fitur pakaian renang | Jenis kelamin sasaran,True,exact-stripped
1613,EMBER TANPA TUTUP,7,true,81,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI KAMAR MANDI > EMBER > EMBER TANPA TUTUP,colour|net_content,2,0.222,0.0,0.321,0.0,0.0,0.0,0.0,0.148,UNMAPPED,,0,,,
1786,FOOD COURT,3,true,81,UNUSED > AREA DISPLAY > FOOD COURT,flavour,1,0.0,0.0,0.074,0.284,0.025,0.0,0.0,0.0,UNMAPPED,,0,,,
1403,POPOK (DIAPERS) DEWASA SEKALI PAKAI (DISPOSABLE) MODEL CELANA,5,true,80,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS LANJUT USIA > POPOK (DIAPERS) DEWASA > POPOK (DIAPERS) DEWASA SEKALI PAKAI (DISPOSABLE) MODEL CELANA,model_code,1,0.0,0.05,0.0,0.0,0.0,0.037,0.05,0.362,UNMAPPED,,0,,,
222,RESLETING / SELETING / RITSLETING,3,true,79,"Hobi, Ibadah, dan Olahraga > MENJAHIT > RESLETING / SELETING / RITSLETING",colour,1,0.0,0.0,0.823,0.063,0.165,0.0,0.0,0.0,UNMAPPED,,0,,,
539,KERIPIK SINGKONG,4,true,79,Makanan dan Minuman > MAKANAN KECIL  > KERIPIK > KERIPIK SINGKONG,flavour|net_content,2,0.949,0.0,0.127,0.443,0.0,0.0,0.0,0.051,UNMAPPED,,0,,,
620,PASTA KERING,4,true,79,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE KERING & PASTA > PASTA KERING,net_content,1,0.975,0.0,0.013,0.013,0.0,0.0,0.0,0.051,UNMAPPED,,0,,,
830,DOT & EMPENG (PACIFIER),4,true,79,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI > PERALATAN MENYUSUI ANAK & BAYI > DOT & EMPENG (PACIFIER),colour|material|model_code|net_content,4,0.253,0.152,0.266,0.0,0.456,0.038,0.0,0.81,UNMAPPED,,0,,,
895,TONER,4,true,79,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN WAJAH > TONER,net_content|scent,2,1.0,0.0,0.152,0.076,0.0,0.0,0.215,0.013,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Perawatan Wajah > Toner & Astringen > Toner,19,Bahan aktif | Kandungan Alkohol/Pelarut | Metode pemakaian | Area tubuh | Bahan penyusun | Fungsi kosmetik | Jenis dispenser | Keharuman | Tingkat keharuman | Asal bahan | Bahan | Tingkat PH | Jenis kemasan | Sertifikasi & standar produk | Bentuk produk | Efek perawatan kulit | Fitur perawatan kulit | Cocok untuk jenis kulit | Tingkat perlindungan UVA,False,exact-raw
1563,KAPSTOK,6,true,79,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERLENGKAPAN RUMAH TANGGA > PERLENGKAPAN KAMAR & KAMAR MANDI > KAPSTOK,colour,1,0.0,0.114,0.203,0.051,0.038,0.0,0.038,0.19,UNMAPPED,,0,,,
292,SENTER,3,true,78,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > SENTER,model_code,1,0.038,0.0,0.013,0.0,0.013,0.0,0.0,0.577,EXACT,Perkakas > Peralatan > Senter & Lampu Kepala > Senter,8,Ukuran baterai | Jenis baterai | Warna | Bahan housing | Sumber cahaya | Fitur pencahayaan | Pola | Sumber listrik,True,exact-raw
1072,PERALATAN PERAWATAN KUCING,4,true,78,"Hobi, Ibadah, dan Olahraga > HEWAN PELIHARAAN > PERAWATAN HEWAN PELIHARAAN > PERALATAN PERAWATAN KUCING",,0,0.026,0.026,0.09,0.026,0.026,0.0,0.038,0.0,UNMAPPED,,0,,,
1785,INVENTORY KANTOR,1,true,78,INVENTORY KANTOR,,0,0.051,0.128,0.167,0.0,0.167,0.013,0.038,0.167,UNMAPPED,,0,,,
39,ALAT TULIS,2,false,77,Alat dan Buku Tulis > ALAT TULIS,,0,0.013,0.039,0.195,0.026,0.013,0.0,0.0,0.117,EXACT,Perlengkapan Kantor > Perlengkapan Kantor Umum > Produk Kertas > Alat Tulis,2,Warna | Pola,False,exact-raw
80,KOPI INSTAN (RTD),3,false,77,"Makanan dan Minuman > COKLAT, KOPI & TEH > KOPI INSTAN (RTD)",colour|flavour|net_content|pack_count,4,0.909,0.753,0.299,0.26,0.0,0.0,0.013,0.013,FUZZY,"Makanan, Minuman & Tembakau > Minuman > Kopi > Kopi Instan",9,Informasi alergen | Kandungan kafein | Spesies biji kopi | Sangrai kopi | Negara | Preferensi diet | Suplemen makanan | Rasa | Bentuk kopi instan,False,fuzzy-raw
514,SIRUP,4,true,77,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > SIRUP,flavour|net_content,2,0.935,0.0,0.182,0.429,0.0,0.0,0.052,0.052,UNMAPPED,,0,,,
923,PEMBERSIH KEWANITAAN,4,true,77,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS WANITA > PEMBERSIH KEWANITAAN,colour|net_content|scent,3,1.0,0.0,0.403,0.013,0.026,0.0,0.403,0.0,EXACT,Kesehatan & Kecantikan > Perawatan Tubuh > Perlengkapan Sanitasi Kewanitaan > Pembersih Kewanitaan,11,Bahan penyusun | Jenis dispenser | Tingkat keharuman | Bahan | Tingkat PH | Sertifikasi & standar produk | Bentuk produk | Aroma | Efek perawatan kulit | Cocok untuk jenis kulit | Tujuan perawatan,False,exact-raw
1249,SEPATU OLAHRAGA ANAK LAKI-LAKI,4,true,77,Fashion > SEPATU ANAK & BAYI > SEPATU ANAK & BAYI LAKI-LAKI > SEPATU OLAHRAGA ANAK LAKI-LAKI,colour|garment_size|model_code,3,0.0,0.0,0.896,0.0,0.0,0.935,0.0,0.364,FUZZY,Busana dan Aksesori > Sepatu > Sepatu Bayi & Anak > Sepatu Olahraga Bayi & Anak,13,Aktivitas | Petunjuk perawatan | Jenis penutupan | Warna | Bahan alas kaki | Bahan pelapis | Bahan sol luar | Pola | Fitur sepatu | Kesesuaian sepatu | Ukuran sepatu | Jenis kelamin sasaran | Gaya kaki,False,fuzzy-raw
74,ALAT LAINNYA,2,false,76,Mainan dan Alat Lainnya > ALAT LAINNYA,model_code,1,0.0,0.079,0.026,0.0,0.013,0.0,0.0,0.697,UNMAPPED,,0,,,
564,BERAS PUTIH,4,true,76,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BERAS > BERAS PUTIH,net_content|scent,2,1.0,0.0,0.171,0.171,0.0,0.0,0.237,0.0,UNMAPPED,,0,,,
286,KABEL GULUNG,3,true,75,Elektronik > ALAT ELEKTRONIK RUMAH LAINNYA > KABEL GULUNG,colour|pack_count,2,0.0,0.627,0.227,0.013,0.0,0.0,0.0,0.027,UNMAPPED,,0,,,
378,AKSESORIS RAMBUT DEWASA,3,false,75,Fashion > AKSESORIS FASHION DEWASA > AKSESORIS RAMBUT DEWASA,,0,0.0,0.013,0.013,0.013,0.08,0.0,0.0,0.0,UNMAPPED,,0,,,
394,BAJU MUSLIM PRIA,3,false,75,Fashion > FASHION PRIA > BAJU MUSLIM PRIA,model_code,1,0.0,0.0,0.107,0.0,0.0,0.067,0.0,0.24,UNMAPPED,,0,,,
407,JAM TANGAN ANAK,3,true,75,Fashion > JAM TANGAN > JAM TANGAN ANAK,colour,1,0.0,0.0,0.52,0.0,0.027,0.0,0.0,0.08,EXACT,Busana dan Aksesori > Perhiasan > Jam Tangan,14,Kelompok usia | Warna tali | Pola tali | Warna casing | Bahan wadah | Pola casing | Bahan kristal | Warna pelat jam | Pola pelat jam | Jenis kelamin sasaran | Layar jam tangan | Fitur jam tangan | Bahan jam tangan | Pergerakan jam,True,exact-stripped
829,BOTOL SUSU,4,true,75,Keperluan Anak dan Bayi > PERALATAN UNTUK ANAK & BAYI > PERALATAN MENYUSUI ANAK & BAYI > BOTOL SUSU,colour|model_code|net_content,3,0.88,0.0,0.533,0.0,0.053,0.0,0.0,0.773,UNMAPPED,,0,,,
1160,TOPI BAYI,4,true,75,Fashion > FASHION ANAK & BAYI > PAKAIAN BAYI > TOPI BAYI,model_code,1,0.0,0.013,0.027,0.013,0.027,0.0,0.0,0.387,EXACT,Busana dan Aksesori > Aksesori Pakaian > Topi,10,Item aksesori yang disertakan | Ukuran aksesori | Kelompok usia | Warna | Kain | Fitur penutup kepala | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,True,exact-stripped
835,COOLER BAG,4,true,74,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN BEPERGIAN ANAK & BAYI > COOLER BAG,model_code,1,0.0,0.0,0.108,0.014,0.014,0.081,0.0,0.568,UNMAPPED,,0,,,
1638,KANTONG PLASTIK KRESEK,7,true,74,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > KANTONG PLASTIK KRESEK,colour|pack_count,2,0.162,0.919,0.297,0.0,0.0,0.0,0.0,0.041,UNMAPPED,,0,,,
1691,KONTAINER,7,true,74,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN LAINNYA > KONTAINER,model_code,1,0.108,0.014,0.041,0.0,0.0,0.0,0.0,0.514,UNMAPPED,,0,,,
362,LAKBAN,3,true,73,Alat dan Buku Tulis > PERALATAN UMUM > LAKBAN,colour,1,0.0,0.11,0.452,0.082,0.151,0.0,0.0,0.068,EXACT,Perkakas > Bahan Bangunan Habis Pakai > Lakban Perkakas > Lakban,3,Warna | Pola | Ruang yang cocok,False,exact-raw
647,OLESAN,4,true,73,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SELAI & OLESAN > OLESAN,colour|flavour|net_content,3,1.0,0.0,0.26,0.205,0.0,0.0,0.0,0.041,UNMAPPED,,0,,,
903,LULUR ,4,true,73,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > LULUR ,net_content,1,1.0,0.0,0.11,0.151,0.0,0.0,0.11,0.014,UNMAPPED,,0,,,
1085,HEADSET,4,true,73,Elektronik > ALAT ELEKTRONIK KANTOR & GADGET > PERLENGKAPAN KOMPUTER > HEADSET,model_code,1,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.63,EXACT,Elektronik > Audio > Komponen Audio > Headphone & Headset > Headset,19,Faktor bentuk komponen audio | Konektivitas audio | Ukuran baterai | Jenis baterai | Jenis antarmuka pengisian daya | Warna | Teknologi konektivitas | Antarmuka perangkat | Fitur earphone | Teknologi driver headphone | Gaya headphone | Peringkat ingress protection (IP) | Jenis pencahayaan | Bahan | Kedalaman bit maksimum | Jenis mikrofon | Teknologi peredam kebisingan | Pola | Sumber listrik,True,exact-raw
298,CAT UNTUK MENGGAMBAR / MELUKIS,3,true,72,Alat dan Buku Tulis > ALAT MENGGAMBAR / MELUKIS > CAT UNTUK MENGGAMBAR / MELUKIS,colour|model_code|net_content,3,0.514,0.056,0.347,0.042,0.0,0.0,0.014,0.264,UNMAPPED,,0,,,
1313,AIR MINERAL KEMASAN BOTOL,5,true,72,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > AIR MINERAL > AIR MINERAL KEMASAN BOTOL,net_content,1,0.944,0.0,0.028,0.0,0.0,0.0,0.0,0.097,UNMAPPED,,0,,,
